id,ime,regija,mesto,velikost,cena,tip,leto,adaptirano,nadstropje,agencija,opis,url 
6296188,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,82.6,1200.0,,2006,,,"Stoja trade, d.o.o., Ljubljana","82,6 m2, 4-sobno, zgrajeno l. 2006, 3. nad., oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6296188/
6299456,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,84.0,1050.0,trisobno,2007,,4,LJUBLJANA NEPREMIČNINE d.o.o.,"84 m2, 3-sobno, zgrajeno l. 2007, 4/5 nad., oddamo. Cena: 1.050,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6299456/
6295586,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,85.0,1000.0,triinpolsobno,1975,2004,2,TRG NEPREMIČNIN d.o.o.,"85 m2, 3,5-sobno, zgrajeno l. 1975, adaptirano l. 2004, 2/4 nad., Oddamo za daljše časovno obdobje večsobno in svetlo st...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6295586/
6287867,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,94.0,1700.0,,2009,,,Garant - Gabrijela Smuk s.p.,"94 m2, 4-sobno, dupleks, zgrajeno l. 2009, 40 m2 zemljišča, 1. nad., oddamo svetlo dupleks stanovanje, ki obsega kuhinjo...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6287867/
6180982,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,95.0,1700.0,Drugo,2014,,P,LJUBLJANA NEPREMIČNINE d.o.o.,"95 m2, stanovanje, zgrajeno l. 2014, P/2 nad., V novem vilabloku ob Dunajski cesti oddamo dupleks stanovanje, veliko 95 ...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6180982/
6299262,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,100.0,1400.0,trisobno,2008,,4,Zasebna ponudba,"100 m2, 3-sobno, zgrajeno l. 2008, 4/4 nad., Oddam popolnoma opremljeno 3 sobno penthouse stanovanje, površine 100 m2, t...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6299262/
6287255,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,110.0,2490.0,trisobno,2011,,2,"Stoja trade, d.o.o., Ljubljana","110 m2, 3-sobno, zgrajeno l. 2011, 108 m2 zemljišča, 2/2 nad., oddamo. Cena: 2.490,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6287255/
6285714,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,110.0,2490.0,trisobno,2010,2019,2,Zasebna ponudba,"110 m2, 3-sobno, zgrajeno l. 2010, adaptirano l. 2019, 2/2 nad., LJ. BEŽIGRAD, 110 m2, 3-sobno nadstandardno stanovanje,...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6285714/
6273454,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,145.1,2000.0,,1996,,4,MESTO NEPREMIČNIN d.o.o.,"145,1 m2, 4-sobno, zgrajeno l. 1996, 47,4 m2 zemljišča, 4/5 nad., na začetku naselja Bežigrajski dvor, dvoetažno, prosto...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6273454/
6285624,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,150.0,1500.0,,2000,,,Lares nepremičninska družba d.o.o.,"150 m2, 4,5-sobno, zgrajeno l. 2000, 6. nad., Popolnoma obnovljeno stanovanje v letu 2018, v novejši soseski BS4, na odl...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6285624/
6297335,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,191.1,3000.0,petsobno,2012,,,Roni nepremičnine d.o.o.,"191,1 m2, 5 in večsobno, zgrajeno l. 2012, 18. nad., luksuzno duplex stanovanje s pogledom na mesto, 192 m2 (bruto), 146...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6297335/
6250656,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,193.0,2000.0,,1996,,4,LJUBLJANA NEPREMIČNINE d.o.o.,"193 m2, 4-sobno, zgrajeno l. 1996, 4/5 nad., Oddamo opremljeno duplex stanovanje v Bežigrajskih dvorih, oddamo. Cena: 2....",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6250656/
6076531,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,193.8,2200.0,,1996,,4,Garant - Gabrijela Smuk s.p.,"193,8 m2, 4-sobno, zgrajeno l. 1996, 4/4 nad., dupleks stanovanje nudi veliko dnevno sobo s kuhinjo in jedilnico - vse z...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6076531/
6253391,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,193.8,2200.0,,1996,,,"Stoja trade, d.o.o., Ljubljana","193,8 m2, 4-sobno, zgrajeno l. 1996, oddamo. Cena: 2.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6253391/
6295757,lj-bezigrad-stanovanje,LJ-mesto,Lj. Bežigrad,232.4,2490.0,trisobno,2009,2019,2,"BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p.","232,4 m2, 3-sobno, zgrajeno l. 2009, adaptirano l. 2019, 2/2 nad., oddamo. Cena: 2.490,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6295757/
6276871,lj-bezigrad-1a-lokacija-stanovanje,LJ-mesto,Lj. Bežigrad,145.0,1750.0,petsobno,2000,,5,Studio 68 d.o.o.,"145 m2, 5 in večsobno, dupleks, zgrajeno l. 2000, 5/5 nad., V naselju BS4 vam Studio68 predstavlja prostorno, svetlo DUP...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-1a-lokacija-stanovanje_6276871/
6298871,lj-bezigrad-bezigrajski-dvor-penthouse-stanovanje,LJ-mesto,Lj. Bežigrad,133.0,1900.0,,1996,,,"Umnik, d.o.o.","133 m2, 4-sobno, zgrajeno l. 1996, Luksuzno stanovanje primerno za najbolj zahtevne stranke se nahaja v neposredni bliži...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-bezigrajski-dvor-penthouse-stanovanje_6298871/
6298309,lj-bezigrad-blizu-centra-mozen-krajsi-najem-stanovanje,LJ-mesto,Lj. Bežigrad,77.8,750.0,trisobno,1982,2004,,"Nepremičnine M8, Lea Kavalič s.p.","77,8 m2, 3-sobno, zgrajeno l. 1982, adaptirano l. 2004, 1. nad., prijetno stanovanje, popolnoma opremljeno v neposredni ...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-blizu-centra-mozen-krajsi-najem-stanovanje_6298309/
6296935,lj-bezigrad-blizina-gosp-razstavisca-stanovanje,LJ-mesto,Lj. Bežigrad,50.0,700.0,dvosobno,1960,2010,3,Zasebna ponudba,"50 m2, 2-sobno, zgrajeno l. 1960, adaptirano l. 2010, 3/4 nad., CK, možnost priklopa int/tv tel., možnost parkiranja, od...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-blizina-gosp-razstavisca-stanovanje_6296935/
6301336,lj-bezigrad-blizina-plecnikovega-stadiona-stanovanje,LJ-mesto,Lj. Bežigrad,175.8,1600.0,petsobno,1930,,,Inalbea d.o.o.,"175,8 m2, 5 in večsobno, dupleks, zgrajeno l. 1930, 3. nad., Za Bežigradom oddamo lepo urejeno in opremljeno dupleks sta...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-blizina-plecnikovega-stadiona-stanovanje_6301336/
6263572,lj-bezigrad-bratovseva-ploscad-stanovanje,LJ-mesto,Lj. Bežigrad,85.0,1000.0,,1975,,2,Zasebna ponudba,"85 m2, 4-sobno, v stavbi zgrajeni l. 1975, 2/4 nad., oddamo. Cena: cca 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-bratovseva-ploscad-stanovanje_6263572/
6294175,lj-bezigrad-crnuce-savski-breg-stanovanje,LJ-mesto,Lj. Bežigrad,42.0,630.0,enoinpolsobno,2010,,P,Pronaj d.o.o.,"42 m2, 1,5-sobno, zgrajeno l. 2010, P/5 nad., oddamo. Cena: 630,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-crnuce-savski-breg-stanovanje_6294175/
6292984,lj-bezigrad-dunajska-cesta-stanovanje,LJ-mesto,Lj. Bežigrad,12.0,400.0,Soba,2017,2017,,Zasebna ponudba,"12 m2, soba, adaptirana l. 2017, oddamo. Cena: cca 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-dunajska-cesta-stanovanje_6292984/
6297017,lj-bezigrad-dunajska-nasproti-razstavisca-stanovanje,LJ-mesto,Lj. Bežigrad,41.0,650.0,enosobno,2008,2008,,"OBRAT,poslovanje z nepremičninami, Primož Sušnik s.p.","41 m2, 1-sobno, adaptirano l. 2008, klimatizirano, popolnoma opremljeno tudi s posteljnino in posodo, nasproti Gospodars...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-dunajska-nasproti-razstavisca-stanovanje_6297017/
6295735,lj-bezigrad-dunajski-kristali-stanovanje,LJ-mesto,Lj. Bežigrad,80.0,1390.0,trisobno,2010,2018,P,Zasebna ponudba,"80 m2, 3-sobno, zgrajeno l. 2010, adaptirano l. 2018, P/3 nad., Just move in apartment ima vse, kar štiričlanska družina...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-dunajski-kristali-stanovanje_6295735/
6288238,lj-bezigrad-dunajski-kristali-stanovanje,LJ-mesto,Lj. Bežigrad,102.3,2490.0,trisobno,2009,,2,LJUBLJANA NEPREMIČNINE d.o.o.,"102,3 m2, 3-sobno, zgrajeno l. 2009, 2/2 nad., oddamo. Cena: 2.490,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-dunajski-kristali-stanovanje_6288238/
6271868,lj-bezigrad-hubadova-stanovanje,LJ-mesto,Lj. Bežigrad,35.0,560.0,enosobno,1980,2016,4,Zasebna ponudba,"35 m2, 1-sobno, zgrajeno l. 1980, adaptirano l. 2016, 4/4 nad., Oddamo opremljeno 1-sobno stanvoanje, LJ-Bežigrad, oddam...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-hubadova-stanovanje_6271868/
6297399,lj-bezigrad-jaksiceva-stanovanje,LJ-mesto,Lj. Bežigrad,47.0,600.0,dvosobno,1960,2017,1,Zasebna ponudba,"47 m2, 2-sobno, zgrajeno l. 1960, adaptirano l. 2017, 1/4 nad., stanovanje bo vseljivo z 15.11.2019 nova kuhinja dve spa...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-jaksiceva-stanovanje_6297399/
6191497,lj-bezigrad-jezica-ruski-car-stanovanje,LJ-mesto,Lj. Bežigrad,15.0,400.0,Soba,2011,,,Zasebna ponudba,"15 m2, soba, zgrajena l. 2011, Mirnim, urejenim zaposlenim osebam/absolventom oddamo dvoposteljno sobo -souporaba kuhinj...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-jezica-ruski-car-stanovanje_6191497/
6162292,lj-bezigrad-pohorskega-bataljona-stanovanje,LJ-mesto,Lj. Bežigrad,83.0,1500.0,,1965,2015,VP,"Nepremičnine M8, Lea Kavalič s.p.","83 m2, 4-sobno, zgrajeno l. 1965, adaptirano l. 2015, 200 m2 zemljišča, VP/2 nad., prijetno 4-sobno stanovanje na iskani...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-pohorskega-bataljona-stanovanje_6162292/
6298179,lj-bezigrad-savski-kamen-stanovanje,LJ-mesto,Lj. Bežigrad,84.0,1050.0,trisobno,2007,,4,Zasebna ponudba,"84 m2, 3-sobno, zgrajeno l. 2007, 4/5 nad., Stanovanje je svetlo, sodobno opremljeno, orientirano S-Z-J, ima dvigalo in ...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-savski-kamen-stanovanje_6298179/
6296315,lj-bezigrad-savski-kamen-parkirno-mesto-stanovanje,LJ-mesto,Lj. Bežigrad,68.0,850.0,dvoinpolsobno,2006,,5,"Formal d.o.o., nepremičninska družba","68 m2, 2,5-sobno, zgrajeno l. 2006, 5/6 nad., oddamo. Cena: 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-savski-kamen-parkirno-mesto-stanovanje_6296315/
6301195,lj-bezigrad-savsko-naselje-stanovanje,LJ-mesto,Lj. Bežigrad,39.3,650.0,enosobno,2004,,3,Zasebna ponudba,"39,3 m2, 1-sobno, zgrajeno l. 2004, 3/3 nad., Oddam opremljeno (le brez postelje) 1-sobno stanovanje skupaj s parkirnim ...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-savsko-naselje-stanovanje_6301195/
6265394,lj-bezigrad-situla-z-atrijem-stanovanje,LJ-mesto,Lj. Bežigrad,202.71,2800.0,,2013,,2,"INBA, nepremičninska družba, d.o.o.","202,71 m2, 4-sobno, zgrajeno l. 2013, 2/8 nad., Luksuzno stanovanje z atrijem, oddamo. Cena: 2.800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-situla-z-atrijem-stanovanje_6265394/
6297978,lj-bezigrad-velik-atrij-in-brez-provizije-stanovanje,LJ-mesto,Lj. Bežigrad,72.0,800.0,trisobno,2013,,P,Zasebna ponudba,"72 m2, 3-sobno, zgrajeno l. 2013, 110 m2 zemljišča, P/2 nad., Vseljivo 01.11.2019, oddamo. Cena: cca 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-velik-atrij-in-brez-provizije-stanovanje_6297978/
6298307,lj-bezigrad-zraven-os-danile-kumar-stanovanje,LJ-mesto,Lj. Bežigrad,88.5,1100.0,triinpolsobno,1975,2004,2,"Nepremičnine M8, Lea Kavalič s.p.","88,5 m2, 3,5-sobno, zgrajeno l. 1975, adaptirano l. 2004, 2/4 nad., zelo prijetno stanovanje, dobro osončeno, v neposred...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-zraven-os-danile-kumar-stanovanje_6298307/
6290813,lj-bezigrad-zupanciceva-jama-stanovanje,LJ-mesto,Lj. Bežigrad,130.01,1350.0,dvosobno,2019,,6,Agencija Vitraž d.o.o.,"130,01 m2, 2-sobno, zgrajeno l. 2019, 6/6 nad., oddamo. Cena: cca 1.350,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-zupanciceva-jama-stanovanje_6290813/
6285386,lj-bezigrad-zupanciceva-jama-stavba-y-stanovanje,LJ-mesto,Lj. Bežigrad,49.0,930.0,dvosobno,2019,,P,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","49 m2, 2-sobno, zgrajeno l. 2019, 35 m2 zemljišča, P/6 nad., V znani stavbi Y na Župančičevi jami oddamo popolnoma novo ...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-zupanciceva-jama-stavba-y-stanovanje_6285386/
6209976,lj-center-stanovanje,LJ-mesto,Lj. Center,30.3,750.0,garsonjera,1529,2000,,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","30,3 m2, garsonjera, zgrajena l. 1529, adaptirana l. 2000, pritličje, oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6209976/
6300869,lj-center-stanovanje,LJ-mesto,Lj. Center,36.2,550.0,garsonjera,1988,2018,4,"Stoja trade, d.o.o., Ljubljana","36,2 m2, garsonjera, zgrajena l. 1988, adaptirana l. 2018, 4/5 nad., oddamo. Cena: 550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6300869/
6297464,lj-center-stanovanje,LJ-mesto,Lj. Center,38.34,600.0,enosobno,2005,,,NNRN nepremičnine d.o.o. Novo mesto,"38,34 m2, 1-sobno, zgrajeno l. 2005, 5. nad., oddamo. Cena: 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6297464/
6275930,lj-center-stanovanje,LJ-mesto,Lj. Center,43.0,750.0,dvoinpolsobno,1960,2018,,"Stoja trade, d.o.o., Ljubljana","43 m2, 2,5-sobno, zgrajeno l. 1960, adaptirano l. 2018, 1. nad., oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6275930/
6299563,lj-center-stanovanje,LJ-mesto,Lj. Center,44.6,800.0,dvosobno,1897,2019,,Roni nepremičnine d.o.o.,"44,6 m2, 2-sobno, zgrajeno l. 1897, adaptirano l. 2019, visoko pritličje, stanovanje je popolnoma adaptirano in dizajner...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6299563/
6293079,lj-center-stanovanje,LJ-mesto,Lj. Center,47.35,950.0,dvosobno,1961,,3,"Stoja trade, d.o.o., Ljubljana","47,35 m2, 2-sobno, zgrajeno l. 1961, 3/6 nad., oddamo. Cena: 950,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6293079/
6293357,lj-center-stanovanje,LJ-mesto,Lj. Center,50.9,950.0,dvosobno,1961,2002,,LJUBLJANA NEPREMIČNINE d.o.o.,"50,9 m2, 2-sobno, zgrajeno l. 1961, adaptirano l. 2002, oddamo. Cena: 950,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6293357/
6300748,lj-center-stanovanje,LJ-mesto,Lj. Center,51.0,850.0,enosobno,1902,,1,LJUBLJANA NEPREMIČNINE d.o.o.,"51 m2, 1-sobno, zgrajeno l. 1902, 1/4 nad., oddamo. Cena: 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6300748/
6209977,lj-center-stanovanje,LJ-mesto,Lj. Center,52.5,1100.0,dvosobno,1529,2000,,"Nepremičninska družba d.o.o., PE RE/MAX Vogal","52,5 m2, 2-sobno, zgrajeno l. 1529, adaptirano l. 2000, pritličje, oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6209977/
6297048,lj-center-stanovanje,LJ-mesto,Lj. Center,54.4,1000.0,enosobno,1920,2018,4,Hiša nepremičnine 1 d.o.o.,"54,4 m2, 1-sobno, zgrajeno l. 1920, adaptirano l. 2018, 4/4 nad., oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6297048/
6293746,lj-center-stanovanje,LJ-mesto,Lj. Center,55.0,950.0,dvosobno,1961,2012,,"RENEX, Ksenija Mihajlović s.p.","55 m2, 2-sobno, zgrajeno l. 1961, adaptirano l. 2012, oddamo. Cena: 950,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6293746/
6298289,lj-center-stanovanje,LJ-mesto,Lj. Center,62.0,800.0,dvosobno,2006,,,"Stoja trade, d.o.o., Ljubljana","62 m2, 2-sobno, zgrajeno l. 2006, 1. nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6298289/
6288567,lj-center-stanovanje,LJ-mesto,Lj. Center,62.6,1100.0,dvosobno,1927,,,Rocco nepremičnine d.o.o.,"62,6 m2, 2-sobno, zgrajeno l. 1927, polklet, oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6288567/
6295975,lj-center-stanovanje,LJ-mesto,Lj. Center,62.8,1100.0,dvosobno,1965,2005,,"Stoja trade, d.o.o., Ljubljana","62,8 m2, 2-sobno, zgrajeno l. 1965, adaptirano l. 2005, 3. nad., oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6295975/
6286156,lj-center-stanovanje,LJ-mesto,Lj. Center,64.1,780.0,dvosobno,2006,,1,Fesst nepremičnine d.o.o.,"64,1 m2, 2-sobno, zgrajeno l. 2006, 1/7 nad., oddamo. Cena: 780,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6286156/
6237977,lj-center-stanovanje,LJ-mesto,Lj. Center,65.0,1000.0,dvosobno,1908,2006,3,"Stoja trade, d.o.o., Ljubljana","65 m2, 2-sobno, zgrajeno l. 1908, adaptirano l. 2006, 3/3 nad., oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6237977/
6296354,lj-center-stanovanje,LJ-mesto,Lj. Center,70.0,1000.0,dvoinpolsobno,1873,2018,,"Stoja trade, d.o.o., Ljubljana","70 m2, 2,5-sobno, zgrajeno l. 1873, adaptirano l. 2018, oddamo. Cena: 1.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6296354/
6299913,lj-center-stanovanje,LJ-mesto,Lj. Center,70.0,1000.0,dvosobno,1865,,4,"Komfort skupina d.o.o., nepremičnine","70 m2, 2-sobno, zgrajeno l. 1865, 4/4 nad., V samem središču mesta oddamo razgibano 2- sobno stanovanje z francoskim bal...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6299913/
6278608,lj-center-stanovanje,LJ-mesto,Lj. Center,72.2,1150.0,dvosobno,1820,2005,2,"STAN nepremičnine d.o.o., Ljubljana","72,2 m2, 2-sobno, zgrajeno l. 1820, adaptirano l. 2005, 2/4 nad., Na res odlični lokaciji v središču mesta se v drugem n...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6278608/
6292845,lj-center-stanovanje,LJ-mesto,Lj. Center,72.7,890.0,dvosobno,1973,2007,,LJUBLJANA NEPREMIČNINE d.o.o.,"72,7 m2, 2-sobno, zgrajeno l. 1973, adaptirano l. 2007, oddamo. Cena: 890,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6292845/
6299635,lj-center-stanovanje,LJ-mesto,Lj. Center,73.3,1200.0,dvoinpolsobno,1932,,,"Stoja trade, d.o.o., Ljubljana","73,3 m2, 2,5-sobno, zgrajeno l. 1932, pritličje, oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6299635/
6280166,lj-center-stanovanje,LJ-mesto,Lj. Center,75.0,1500.0,trisobno,1845,2019,,LJUBLJANA NEPREMIČNINE d.o.o.,"75 m2, 3-sobno, zgrajeno l. 1845, adaptirano l. 2019, oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6280166/
6287490,lj-center-stanovanje,LJ-mesto,Lj. Center,75.5,1500.0,trisobno,1845,2017,2,"Aeon nepremičnine, d.o.o., Century 21 Emona","75,5 m2, 3-sobno, zgrajeno l. 1845, adaptirano l. 2017, 2/2 nad., oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6287490/
6284773,lj-center-stanovanje,LJ-mesto,Lj. Center,75.5,1500.0,trisobno,1970,2017,2,"Stoja trade, d.o.o., Ljubljana","75,5 m2, 3-sobno, zgrajeno l. 1970, adaptirano l. 2017, 2/2 nad., oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6284773/
6296402,lj-center-stanovanje,LJ-mesto,Lj. Center,75.5,1500.0,trisobno,1845,2019,2,"BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p.","75,5 m2, 3-sobno, zgrajeno l. 1845, adaptirano l. 2019, 2/2 nad., oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6296402/
6221129,lj-center-stanovanje,LJ-mesto,Lj. Center,77.0,1590.0,trisobno,1906,2018,VP,"Central RE d.o.o., PE LJUBLJANA","77 m2, 3-sobno, zgrajeno l. 1906, adaptirano l. 2018, VP/3 nad., oddamo. Cena: 1.590,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6221129/
6208339,lj-center-stanovanje,LJ-mesto,Lj. Center,79.1,980.0,trisobno,1978,2006,4,LJUBLJANA NEPREMIČNINE d.o.o.,"79,1 m2, 3-sobno, zgrajeno l. 1978, adaptirano l. 2006, 4/7 nad., oddamo. Cena: 980,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6208339/
6300042,lj-center-stanovanje,LJ-mesto,Lj. Center,80.9,1550.0,trisobno,1520,2011,,LJUBLJANA NEPREMIČNINE d.o.o.,"80,9 m2, 3-sobno, zgrajeno l. 1520, adaptirano l. 2011, oddamo. Cena: 1.550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6300042/
6293981,lj-center-stanovanje,LJ-mesto,Lj. Center,81.5,1250.0,trisobno,2005,,,Rocco nepremičnine d.o.o.,"81,5 m2, 3-sobno, zgrajeno l. 2005, 2. nad., oddamo. Cena: 1.250,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6293981/
6278254,lj-center-stanovanje,LJ-mesto,Lj. Center,81.5,1300.0,trisobno,2009,,,"Stoja trade, d.o.o., Ljubljana","81,5 m2, 3-sobno, zgrajeno l. 2009, oddamo. Cena: 1.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6278254/
6252402,lj-center-stanovanje,LJ-mesto,Lj. Center,83.0,1500.0,trisobno,2017,,,"Stoja trade, d.o.o., Ljubljana","83 m2, 3-sobno, zgrajeno l. 2017, pritličje, oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6252402/
6252410,lj-center-stanovanje,LJ-mesto,Lj. Center,83.0,1600.0,trisobno,2017,,,"Stoja trade, d.o.o., Ljubljana","83 m2, 3-sobno, zgrajeno l. 2017, 2. nad., oddamo. Cena: 1.600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6252410/
6252406,lj-center-stanovanje,LJ-mesto,Lj. Center,83.0,1500.0,trisobno,2017,,,"Stoja trade, d.o.o., Ljubljana","83 m2, 3-sobno, zgrajeno l. 2017, 1. nad., oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6252406/
6296558,lj-center-stanovanje,LJ-mesto,Lj. Center,84.0,1000.0,trisobno,2007,,,TRG NEPREMIČNIN d.o.o.,"84 m2, 3-sobno, zgrajeno l. 2007, Oddamo svetlo in lepo 3-sobno stanovanje v skupni kvadraturi 84 m2 za daljše časovno o...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6296558/
